0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
1710196728109,0.000,0.000,0.000,0.000,0,0
1,-58.601,195.862,746.814
1710196728143,0.000,0.000,0.000,0.000,0,0
1,-61.639,244.300,757.423
1710196728182,0.000,0.000,0.000,0.000,0,0
1,-65.971,291.843,773.830
1710196728213,0.000,0.000,0.000,0.000,0,0
1,-72.544,329.272,790.476
1710196728238,0.000,0.000,0.000,0.000,0,0
1,-80.724,358.736,809.201
1710196728276,0.000,0.000,639.266,811.564,1,0
1,-90.465,382.549,830.972
1710196728310,-609.719,1051.435,645.680,831.127,1,0
1,-100.521,399.878,854.618
1710196728340,-609.719,1051.435,653.809,851.075,1,0
1,-111.229,412.185,878.289
1710196728367,-609.719,1051.435,661.666,871.392,1,0
1,-119.825,420.969,900.424
1710196728401,-609.719,1051.435,671.104,888.510,1,0
1,-126.672,426.909,921.201
1710196728434,-609.719,1051.435,689.460,901.907,1,0
1,-131.936,432.622,940.127
1710196728468,-609.719,1051.435,699.645,922.283,1,0
1,-135.757,439.464,958.180
1710196728501,-522.281,1144.979,707.973,940.597,1,0
1,-139.566,446.126,975.973
1710196728538,-537.695,1166.141,722.871,957.991,1,0
1,-143.899,451.969,992.894
1710196728572,-527.288,1185.844,730.721,979.086,1,0
1,-148.636,457.453,1008.608
1710196728605,-519.599,1201.513,736.574,997.415,1,0
1,-152.920,463.750,1025.177
1710196728638,-522.128,1220.811,742.290,1014.195,1,0
1,-157.612,469.627,1042.863
1710196728672,-522.516,1242.583,752.885,1030.827,1,0
1,-163.001,474.646,1061.210
1710196728704,-536.568,1262.188,762.665,1049.632,1,0
1,-167.860,478.013,1079.428
1710196728737,-533.418,1279.387,774.234,1062.076,1,0
1,-171.405,479.422,1105.328
1710196728771,-535.710,1302.048,784.338,1081.198,1,0
1,-174.839,481.366,1127.614
1710196728804,-529.434,1317.754,789.199,1096.506,1,0
1,-177.030,485.265,1152.842
1710196728838,-529.965,1332.737,798.118,1114.790,1,0
1,-178.074,490.659,1177.123
1710196728872,-538.144,1358.768,803.199,1132.761,1,0
1,-178.817,496.358,1198.135
1710196728905,-539.314,1375.330,804.985,1149.825,1,0
1,-179.170,500.629,1217.082
1710196728937,-541.568,1398.264,805.698,1166.773,1,0
1,-177.062,502.715,1234.979
1710196728979,-546.739,1420.741,804.275,1191.377,1,0
1,-173.612,504.220,1255.518
1710196729011,-562.681,1450.185,800.341,1214.547,1,0
1,-170.124,505.743,1279.145
1710196729044,-563.649,1468.847,835.467,1182.343,1,0
1,-165.912,506.813,1304.856
1710196729078,-560.999,1489.604,838.299,1206.683,1,0
1,-162.349,508.354,1331.852
1710196729111,-571.784,1517.068,841.113,1234.769,1,0
1,-159.242,510.089,1359.391
1710196729143,-566.525,1535.140,845.824,1261.765,1,0
1,-156.965,513.415,1387.229
1710196729177,-572.810,1564.311,833.406,1274.830,1,0
1,-154.339,519.366,1414.429
1710196729210,-583.086,1591.833,834.155,1299.726,1,0
1,-152.029,526.780,1439.864
1710196729244,-584.300,1612.859,837.552,1317.098,1,0
1,-149.533,534.030,1462.930
1710196729277,-586.575,1638.158,839.195,1341.622,1,0
1,-148.034,538.925,1492.345
1710196729310,-598.463,1668.471,848.805,1358.268,1,0
1,-147.213,543.290,1519.495
1710196729343,-600.486,1682.440,855.990,1379.812,1,0
1,-146.844,550.736,1539.637
1710196729379,-599.721,1696.414,860.918,1407.751,1,0
1,-147.137,557.472,1554.974
1710196729411,-604.399,1724.850,875.828,1424.793,1,0
1,-147.328,561.828,1569.557
1710196729447,-604.376,1738.706,866.784,1441.187,1,0
1,-148.565,564.640,1586.755
1710196729479,-555.415,1733.612,874.702,1455.265,1,0
1,-150.080,566.631,1603.571
1710196729510,-559.174,1755.681,879.251,1468.383,1,0
1,-151.334,568.047,1620.396
1710196729545,-560.876,1778.494,876.271,1492.221,1,0
1,-154.030,569.488,1639.514
1710196729572,-559.375,1793.206,884.610,1505.822,1,0
1,-156.580,570.701,1658.206
1710196729605,-559.769,1800.914,894.081,1517.914,1,0
1,-159.340,571.829,1674.425
1710196729639,-558.344,1817.950,895.220,1531.845,1,0
1,-161.112,572.670,1690.507
